,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume
2012-06-19,50.099998474121094,49.86000061035156,50.0,49.90999984741211,7268598.0,49.90999984741211,151.0,0.0,244.0,10041.0,10134.0,108.0,115.0,162.0,6604.0,6557.0,445209.0,448646.0,1.0077177062509828,0.9336991271750154,4422000.0,4736000.0
2012-06-20,50.45000076293945,50.150001525878906,50.150001525878906,50.45000076293945,9657087.0,50.45000076293945,95.0,1.0,481.0,9654.0,10041.0,97.0,70.0,147.0,6681.0,6604.0,446221.0,449194.0,1.0066603618826504,2.5945504504645993,8095000.0,3120000.0
2012-06-21,50.29999923706055,49.880001068115234,50.20000076293945,50.150001525878906,4587460.0,50.150001525878906,419.0,2.0,84.0,9987.0,9654.0,98.0,77.0,178.0,6782.0,6681.0,445388.0,448593.0,1.0071937115644976,0.3190569989850601,961000.0,3012000.0
2012-06-22,49.619998931884766,49.20000076293945,49.20000076293945,49.560001373291016,6191984.0,49.560001373291016,354.0,1.0,172.0,10168.0,9987.0,107.0,158.0,123.0,6747.0,6782.0,445207.0,448628.0,1.007681802663025,0.5440846696192329,1950000.0,3584000.0
2012-06-25,49.290000915527344,49.029998779296875,49.040000915527344,49.20000076293945,7112729.0,49.20000076293945,294.0,0.0,110.0,10352.0,10168.0,128.0,191.0,438.0,6994.0,6747.0,443898.0,447256.0,1.0075625311163126,0.2875695199314434,1550000.0,5390000.0
2012-06-26,49.099998474121094,48.849998474121094,49.0,48.9900016784668,15276201.0,48.9900016784668,247.0,0.0,251.0,10348.0,10352.0,224.0,114.0,231.0,7111.0,6994.0,443652.0,446889.0,1.007293988770503,0.26590403941667606,3603000.0,13550000.0
2012-06-27,49.5,48.86000061035156,48.880001068115234,49.45000076293945,7521013.0,49.45000076293945,194.0,28.0,380.0,10134.0,10348.0,75.0,64.0,189.0,7236.0,7111.0,479991.0,482889.0,1.006035517258621,0.7052021715762066,3538000.0,5017000.0
2012-06-28,49.75,49.43000030517578,49.70000076293945,49.529998779296875,10454140.0,49.529998779296875,299.0,1.0,205.0,10227.0,10134.0,149.0,87.0,221.0,7370.0,7236.0,480398.0,483255.0,1.005945058170396,0.08450508884162101,704350.0,8335000.0
2012-06-29,50.29999923706055,49.349998474121094,49.47999954223633,50.20000076293945,13651507.0,50.20000076293945,244.0,3.0,765.0,9703.0,10227.0,304.0,143.0,172.0,7245.0,7370.0,482422.0,484880.0,1.0050930407546903,1.959626948830173,10096000.0,5152000.0
2012-07-02,50.70000076293945,50.29999923706055,50.5,50.599998474121094,9704279.0,50.599998474121094,220.0,0.0,413.0,9510.0,9703.0,64.0,317.0,113.0,7010.0,7245.0,482365.0,484865.0,1.0051807134001982,1.5531569338330806,6764000.0,4355000.0
2012-07-03,51.5,50.75,50.79999923706055,51.20000076293945,17112185.0,51.20000076293945,188.0,0.0,604.0,9094.0,9510.0,87.0,461.0,149.0,6698.0,7010.0,488406.0,490802.0,1.0049036971214582,3.7645367625002266,12261100.0,3257000.0
2012-07-04,51.75,51.25,51.45000076293945,51.400001525878906,9961163.0,51.400001525878906,211.0,7.0,518.0,8780.0,9094.0,201.0,116.0,183.0,6764.0,6698.0,488720.0,490736.0,1.0041230067871034,2.6782950134796133,7293000.0,2723000.0
2012-07-05,51.650001525878906,51.25,51.45000076293945,51.29999923706055,4998944.0,51.29999923706055,153.0,0.0,183.0,8750.0,8780.0,36.0,23.0,85.0,6825.0,6764.0,488750.0,490675.0,1.003936564835673,3.378647151412738,3355000.0,993000.0
2012-07-06,51.54999923706055,50.95000076293945,51.45000076293945,51.0,11019128.0,51.0,259.0,14.0,196.0,8799.0,8750.0,43.0,96.0,154.0,6883.0,6825.0,488451.0,490367.0,1.003920548999697,4.080464581139142,6288000.0,1541000.0
2012-07-09,51.04999923706055,50.650001525878906,50.79999923706055,50.95000076293945,5879989.0,50.95000076293945,266.0,1.0,136.0,8928.0,8799.0,74.0,44.0,269.0,7108.0,6883.0,488072.0,489892.0,1.003726901508586,2.2820495610485967,3026000.0,1326000.0
2012-07-10,51.0,50.29999923706055,50.95000076293945,50.400001525878906,9034377.0,50.400001525878906,373.0,1.0,208.0,9092.0,8928.0,242.0,59.0,82.0,7131.0,7108.0,488158.0,490119.0,1.0040150852488636,0.4383822884731929,2981000.0,6800000.0
2012-07-11,50.54999923706055,50.150001525878906,50.29999923706055,50.54999923706055,4163176.0,50.54999923706055,102.0,1.0,112.0,9081.0,9092.0,70.0,47.0,20.0,7104.0,7131.0,488669.0,490646.0,1.0040436286246341,0.3952980429699421,908000.0,2297000.0
2012-07-12,50.5,49.54999923706055,50.45000076293945,49.650001525878906,15500042.0,49.650001525878906,1304.0,0.0,59.0,10326.0,9081.0,305.0,129.0,43.0,7018.0,7104.0,483674.0,486982.0,1.0068372357471442,0.24577604196906916,3433000.0,13968000.0
2012-07-13,49.70000076293945,49.349998474121094,49.5,49.5,7929169.0,49.5,292.0,0.0,202.0,10416.0,10326.0,202.0,149.0,83.0,6952.0,7018.0,484084.0,487548.0,1.0071537023456625,0.10398389912574943,569000.0,5472000.0
2012-07-16,49.79999923706055,49.25,49.75,49.5,6443204.0,49.5,281.0,0.0,162.0,10535.0,10416.0,133.0,30.0,115.0,7037.0,6952.0,483965.0,487463.0,1.0072257142030638,0.17116534465181135,799000.0,4668000.0
2012-07-17,50.04999923706055,49.400001525878906,49.5,49.849998474121094,6753341.0,49.849998474121094,259.0,2.0,388.0,10404.0,10535.0,93.0,342.0,63.0,6758.0,7037.0,483596.0,487242.0,1.0075372676009156,0.46623132232523135,2071000.0,4442000.0
2012-07-18,49.79999923706055,49.18000030517578,49.79999923706055,49.20000076293945,8505798.0,49.20000076293945,479.0,0.0,56.0,10827.0,10404.0,179.0,181.0,119.0,6696.0,6758.0,483673.0,487804.0,1.0085388091979308,0.21187249187901902,1549000.0,7311000.0
2012-07-19,50.29999923706055,49.65999984741211,49.70000076293945,50.20000076293945,7663401.0,50.20000076293945,219.0,0.0,872.0,10174.0,10827.0,168.0,77.0,229.0,6848.0,6696.0,484701.0,488027.0,1.0068598850427686,2.7800403448065074,5321000.0,1914000.0
2012-07-20,50.25,49.95000076293945,50.150001525878906,50.150001525878906,5701139.0,50.150001525878906,71.0,10.0,243.0,9992.0,10174.0,118.0,40.0,9.0,6817.0,6848.0,484883.0,488058.0,1.0065458955131537,0.6454950257598152,2744000.0,4251000.0
2012-07-23,49.70000076293945,49.040000915527344,49.650001525878906,49.25,14881209.0,49.25,881.0,0.0,201.0,10672.0,9992.0,292.0,186.0,25.0,6656.0,6817.0,484953.0,488969.0,1.0082791357530818,0.11204667168574697,1517000.0,13539000.0
2012-07-24,49.20000076293945,48.88999938964844,49.20000076293945,49.119998931884766,22240566.0,49.119998931884766,507.0,0.0,136.0,11043.0,10672.0,143.0,89.0,71.0,6638.0,6656.0,488832.0,493237.0,1.009009211734887,0.33139731898104746,6790000.0,20489000.0
2012-07-25,49.209999084472656,48.5099983215332,48.81999969482422,48.86000061035156,16634274.0,48.86000061035156,509.0,2.0,165.0,11385.0,11043.0,296.0,241.0,287.0,6684.0,6638.0,490365.0,495066.0,1.009584677567368,0.22861681438325174,3309000.0,14474000.0
2012-07-26,49.33000183105469,48.779998779296875,49.33000183105469,48.939998626708984,8170426.0,48.939998626708984,444.0,2.0,148.0,11679.0,11385.0,153.0,203.0,91.0,6572.0,6684.0,490821.0,495928.0,1.0104029566726838,0.21685374209837402,1526000.0,7037000.0
2012-07-27,49.95000076293945,49.349998474121094,49.5,49.91999816894531,9753125.0,49.91999816894531,191.0,1.0,793.0,11076.0,11679.0,164.0,287.0,174.0,6459.0,6572.0,490424.0,495041.0,1.009412244481827,3.9441350864732434,6425000.0,1629000.0
2012-07-30,50.54999923706055,50.0,50.0,50.25,10029446.0,50.25,194.0,0.0,541.0,10729.0,11076.0,95.0,324.0,295.0,6430.0,6459.0,491521.0,495820.0,1.0087442678049,2.447694788699785,6692000.0,2734000.0
2012-07-31,51.099998474121094,50.099998474121094,50.5,51.099998474121094,14837371.0,51.099998474121094,100.0,225.0,1340.0,9264.0,10729.0,239.0,164.0,269.0,6535.0,6430.0,492361.0,495090.0,1.0055406387982826,9.174786815613793,12230000.0,1333000.0
2012-08-01,51.29999923706055,50.79999923706055,50.900001525878906,51.20000076293945,6881841.0,51.20000076293945,83.0,3.0,566.0,8778.0,9264.0,92.0,53.0,127.0,6609.0,6535.0,492847.0,495016.0,1.0043989221829042,5.549885520731539,5117000.0,922000.0
2012-08-02,51.20000076293945,51.20000076293945,51.20000076293945,51.20000076293945,0.0,51.20000076293945,83.0,3.0,566.0,8778.0,9264.0,92.0,53.0,127.0,6609.0,6535.0,492847.0,495016.0,1.0043989221829042,5.549885520731539,5117000.0,922000.0
2012-08-03,50.900001525878906,50.54999923706055,50.75,50.900001525878906,5086836.0,50.900001525878906,274.0,1.0,192.0,8859.0,8778.0,100.0,66.0,95.0,6638.0,6609.0,492766.0,494987.0,1.0045051718154827,1.0795605488977829,2361000.0,2187000.0
2012-08-06,52.0,51.45000076293945,51.900001525878906,51.54999923706055,11035662.0,51.54999923706055,351.0,8.0,793.0,8409.0,8859.0,84.0,120.0,52.0,6565.0,6638.0,493216.0,495060.0,1.0037366919631725,14.698954593614637,8643000.0,588000.0
2012-08-07,51.650001525878906,51.400001525878906,51.599998474121094,51.599998474121094,4202938.0,51.599998474121094,199.0,1.0,183.0,8424.0,8409.0,42.0,25.0,14.0,6554.0,6565.0,493201.0,495071.0,1.0037895223458138,1.4127862118024757,2276000.0,1611000.0
2012-08-08,52.20000076293945,51.70000076293945,51.95000076293945,51.75,9545045.0,51.75,251.0,10.0,291.0,8374.0,8424.0,45.0,145.0,63.0,6472.0,6554.0,493251.0,495153.0,1.0038540137698377,3.1672583775541026,7120000.0,2248000.0
2012-08-09,52.900001525878906,52.099998474121094,52.099998474121094,52.849998474121094,21225221.0,52.849998474121094,89.0,1.0,1474.0,6988.0,8374.0,48.0,235.0,54.0,6291.0,6472.0,494637.0,495334.0,1.0014070896291833,7.792304537528527,19247000.0,2470000.0
2012-08-10,53.04999923706055,52.75,52.849998474121094,52.79999923706055,11291279.0,52.79999923706055,229.0,1.0,352.0,6864.0,6988.0,62.0,85.0,1.0,6207.0,6291.0,494761.0,495418.0,1.0013258900238902,2.8656604298627726,8362000.0,2918000.0
2012-08-13,53.25,52.95000076293945,53.0,53.0,15662135.0,53.0,59.0,0.0,292.0,6631.0,6864.0,19.0,156.0,5.0,6056.0,6207.0,494994.0,495569.0,1.0011596076728049,1.940451192293146,14012000.0,7221000.0
2012-08-14,53.54999923706055,53.0,53.099998474121094,53.25,16024047.0,53.25,112.0,0.0,460.0,6283.0,6631.0,39.0,109.0,12.0,5859.0,6056.0,495342.0,495766.0,1.0008539537249945,1.7856960411584206,14157000.0,7928000.0
2012-08-15,53.400001525878906,52.95000076293945,53.20000076293945,53.04999923706055,11946875.0,53.04999923706055,134.0,0.0,163.0,6254.0,6283.0,3.0,14.0,40.0,5885.0,5859.0,463746.0,464115.0,1.0007935361306919,11.559000473175457,10773000.0,932000.0
2012-08-16,53.5,53.0,53.099998474121094,53.20000076293945,7953827.0,53.20000076293945,303.0,1.0,240.0,6316.0,6254.0,23.0,147.0,8.0,5746.0,5885.0,463684.0,464254.0,1.001227126174019,3.0983672276978607,6268000.0,2023000.0
2012-08-17,53.349998474121094,52.95000076293945,53.349998474121094,52.95000076293945,5270885.0,52.95000076293945,211.0,25.0,99.0,6403.0,6316.0,4.0,21.0,1.0,5726.0,5746.0,462347.0,463024.0,1.001462102139514,2.273336283857432,3385000.0,1489000.0
2012-08-20,53.04999923706055,52.54999923706055,52.849998474121094,52.79999923706055,9862178.0,52.79999923706055,273.0,2.0,188.0,6486.0,6403.0,30.0,13.0,6.0,5719.0,5726.0,462264.0,463031.0,1.0016570581809134,6.704287198499842,8434000.0,1258000.0
2012-08-21,53.79999923706055,52.95000076293945,52.95000076293945,53.400001525878906,27066882.0,53.400001525878906,177.0,0.0,308.0,6355.0,6486.0,12.0,339.0,98.0,5478.0,5719.0,461145.0,462022.0,1.0018996153062154,21.19641054726994,24927000.0,1176000.0
2012-08-22,53.400001525878906,53.0,53.349998474121094,53.349998474121094,5560943.0,53.349998474121094,157.0,4.0,101.0,6407.0,6355.0,62.0,99.0,141.0,5520.0,5478.0,460718.0,461605.0,1.0019230810971547,4.453911919456314,3866000.0,868000.0
2012-08-23,53.5,53.150001525878906,53.20000076293945,53.29999923706055,8522486.0,53.29999923706055,136.0,0.0,101.0,6442.0,6407.0,24.0,100.0,45.0,5464.0,5520.0,460433.0,461411.0,1.0021219110665156,9.889025860587468,7308000.0,739000.0
2012-08-24,53.20000076293945,52.95000076293945,53.0,53.099998474121094,11023694.0,53.099998474121094,109.0,0.0,101.0,6450.0,6442.0,28.0,37.0,66.0,5429.0,5464.0,457925.0,458946.0,1.0022274341269113,4.8803165530231105,9175000.0,1880000.0
2012-08-27,53.54999923706055,53.0,53.45000076293945,53.20000076293945,7381834.0,53.20000076293945,158.0,0.0,175.0,6433.0,6450.0,73.0,52.0,69.0,5446.0,5429.0,455192.0,456179.0,1.0021661141537765,5.168460441111667,6228000.0,1205000.0
2012-08-28,52.95000076293945,52.45000076293945,52.95000076293945,52.5,9135416.0,52.5,352.0,0.0,142.0,6643.0,6433.0,34.0,206.0,93.0,5333.0,5446.0,454107.0,455417.0,1.0028825741893999,0.3717786318654475,2063000.0,5549000.0
2012-08-29,52.79999923706055,52.400001525878906,52.400001525878906,52.70000076293945,2819315.0,52.70000076293945,71.0,0.0,146.0,6568.0,6643.0,3.0,32.0,166.0,5467.0,5333.0,454182.0,455283.0,1.0024219312479772,1.0291586370852168,1200000.0,1166000.0
2012-08-30,52.70000076293945,52.400001525878906,52.45000076293945,52.54999923706055,6947921.0,52.54999923706055,149.0,0.0,172.0,6545.0,6568.0,27.0,67.0,113.0,5513.0,5467.0,441080.0,442112.0,1.0023374391551665,0.47769573626699396,2720000.0,5694000.0
2012-08-31,52.849998474121094,52.45000076293945,52.5,52.75,3002955.0,52.75,105.0,4.0,80.0,6566.0,6545.0,51.0,90.0,68.0,5491.0,5513.0,441059.0,442134.0,1.0024350428513127,1.368523692771349,2087000.0,1525000.0
2012-09-03,53.25,52.70000076293945,52.70000076293945,53.150001525878906,7153672.0,53.150001525878906,147.0,39.0,259.0,6415.0,6566.0,55.0,259.0,75.0,5307.0,5491.0,440710.0,441818.0,1.0025118501693855,13.469353394506646,5280000.0,392000.0
2012-09-04,53.29999923706055,53.0,53.150001525878906,53.04999923706055,7304539.0,53.04999923706055,116.0,0.0,31.0,6500.0,6415.0,44.0,18.0,20.0,5269.0,5307.0,438250.0,439481.0,1.0028066108234779,7.688147778752922,5843000.0,760000.0
2012-09-05,52.900001525878906,52.349998474121094,52.900001525878906,52.349998474121094,5020171.0,52.349998474121094,413.0,1.0,156.0,6756.0,6500.0,73.0,77.0,26.0,5218.0,5269.0,437619.0,439157.0,1.0035121795164754,0.36280196916427987,1186000.0,3269000.0
2012-09-06,52.5,51.900001525878906,52.29999923706055,52.150001525878906,5866731.0,52.150001525878906,184.0,17.0,317.0,6606.0,6756.0,82.0,75.0,127.0,5270.0,5218.0,433144.0,434480.0,1.0030821087626545,0.570252624852256,1940000.0,3402000.0
2012-09-07,53.20000076293945,52.79999923706055,53.099998474121094,52.95000076293945,7668229.0,52.95000076293945,430.0,0.0,462.0,6574.0,6606.0,35.0,178.0,46.0,5138.0,5270.0,433176.0,434612.0,1.003312733593889,7.103193449591296,5100100.0,718000.0
2012-09-10,53.349998474121094,52.900001525878906,52.95000076293945,53.349998474121094,8807199.0,53.349998474121094,94.0,30.0,167.0,6471.0,6574.0,38.0,17.0,29.0,5150.0,5138.0,431654.0,432975.0,1.0030579977065017,6.015200344185739,6725000.0,1118000.0
2012-09-11,53.5,53.25,53.349998474121094,53.29999923706055,8196917.0,53.29999923706055,41.0,0.0,451.0,6061.0,6471.0,14.0,57.0,50.0,5143.0,5150.0,431189.0,432107.0,1.002126672696491,8.750597627010187,7193000.0,822000.0
2012-09-12,54.150001525878906,53.75,53.75,54.04999923706055,21342647.0,54.04999923706055,339.0,1.0,484.0,5915.0,6061.0,29.0,134.0,9.0,5015.0,5143.0,431335.0,432235.0,1.002084222044995,26.10826145110907,18563000.0,711000.0
2012-09-13,54.29999923706055,54.04999923706055,54.20000076293945,54.150001525878906,11501332.0,54.150001525878906,229.0,12.0,217.0,5915.0,5915.0,30.0,59.0,21.0,4977.0,5015.0,431335.0,432273.0,1.002172320418421,13.828246461631517,9099000.0,658000.0
2012-09-14,55.599998474121094,54.79999923706055,54.79999923706055,55.5,35619400.0,55.5,626.0,12.0,767.0,5762.0,5915.0,95.0,235.0,75.0,4817.0,4977.0,425363.0,426308.0,1.0022192757262016,5.478467928678375,30915000.0,5643000.0
2012-09-17,55.79999923706055,55.349998474121094,55.5,55.599998474121094,20149767.0,55.599998474121094,302.0,0.0,216.0,5848.0,5762.0,59.0,44.0,100.0,4872.0,4817.0,421277.0,422253.0,1.0023143862247732,3.558848137504174,12246000.0,3441000.0
2012-09-18,55.599998474121094,55.25,55.5,55.400001525878906,17291813.0,55.400001525878906,118.0,2.0,185.0,5779.0,5848.0,15.0,27.0,8.0,4853.0,4872.0,415846.0,416772.0,1.0022243757920581,8.43670400649942,14663000.0,1738000.0
2012-09-19,55.75,55.349998474121094,55.45000076293945,55.650001525878906,20680374.0,55.650001525878906,137.0,1.0,175.0,5740.0,5779.0,15.0,131.0,11.0,4733.0,4853.0,414635.0,415642.0,1.002426224447467,6.78268192535399,19507000.0,2876000.0
2012-09-20,55.650001525878906,55.099998474121094,55.54999923706055,55.25,12362843.0,55.25,160.0,0.0,324.0,5576.0,5740.0,29.0,36.0,30.0,4727.0,4733.0,414174.0,415023.0,1.0020474437134061,3.358144888291823,9564000.0,2848000.0
